name,category,weight
Saucony Triumph Road-Running Shoes - Women's,Women's Road-Running Shoes,255
ASICS GEL-Kayano 21 Road-Running Shoes - Women's,Women's Road-Running Shoes,521
HOKA ONE ONE Mafate 4 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,28
Saucony Ride 7 Road-Running Shoes - Women's,Women's Road-Running Shoes,481
Vibram FiveFingers Spyridon MR Trail-Running Shoes - Women's,Women's Trail-Running Shoes,320
Brooks Ariel 14 Road-Running Shoes - Women's,Women's Road-Running Shoes,680
Saucony Guide 8 Road-Running Shoes - Women's,Women's Road-Running Shoes,238
The North Face Ultra 109 GTX Trail-Running Shoes - Women's,Women's Trail-Running Shoes,538
New Balance WX20v4 Cross-Training Shoes - Women's,Women's Cross-Training Shoes,340
ASICS GEL-Cumulus 16 Road-Running Shoes - Women's,Women's Road-Running Shoes,28
Mizuno Wave Rider 18 Road-Running Shoes - Women's,Women's Road-Running Shoes,442
La Sportiva Wildcat 3.0 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,609
HOKA ONE ONE Conquest 2 Road-Running Shoes - Women's - 2015,Women's Road-Running Shoes,575
HOKA ONE ONE Stinson ATR Trail-Running Shoes - Women's,Women's Trail-Running Shoes,527
HOKA ONE ONE Mafate Speed Trail-Running Shoes - Women's - 2015,Women's Trail-Running Shoes,544
Mizuno Wave Inspire 11 Road-Running Shoes - Women's,Women's Road-Running Shoes,487
Saucony Xodus 5.0 GTX Trail-Running Shoes - Women's,Women's Trail-Running Shoes,0
HOKA ONE ONE Clifton Road-Running Shoes - Women's,Women's Road-Running Shoes,374
Brooks Ghost 7 Road-Running Shoes - Women's,Women's Road-Running Shoes,487
HOKA ONE ONE Stinson 3 ATR Trail-Running Shoes - Women's,Women's Trail-Running Shoes,28
Topo Athletic Oterro Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,204
ASICS GT-1000 3 Road-Running Shoes - Women's,Women's Road-Running Shoes,549
Vibram FiveFingers KMD Sport LS Shoes - Women's,Women's Cross-Training Shoes,283
Altra Olympus 1.5 - Trail-Running Shoes - Women's,Women's Trail-Running Shoes,314
Brooks Launch 2 Road-Running Shoes - Women's,Women's Road-Running Shoes,447
Montrail FluidBalance Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,487
ASICS Gel-Electro33 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,402
La Sportiva Bushido Trail-Running Shoes - Women's,Women's Trail-Running Shoes,453
Montrail Mountain Masochist III Outdry Trail-Running Shoes - Women's,Women's Trail-Running Shoes,317
Brooks Cascadia 10 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,272
Mizuno Wave Rider 19 Road-Running Shoes - Women's,Women's Road-Running Shoes,459
Altra Olympus Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,561
Inov8 F-lite 195 Cross-Training Shoes - 2014,Men's Cross-Training Shoes,453
Inov8 F-lite 240 Cross-Training Shoes - Men's - 2014,Men's Cross-Training Shoes,538
Saucony Kinvara 5 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,379
Saucony Peregrine 5 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,28
adidas Terrex Boost Trail-Running Shoes - Women's,Women's Trail-Running Shoes,504
HOKA ONE ONE Stinson Lite Road-Running Shoes - Women's - 2015,Women's Road-Running Shoes,470
Saucony Cortana 4 - Women's - 2015,Women's Road-Running Shoes,232
adidas Energy Boost 2 ESM Road-Running Shoes - Women's,Women's Road-Running Shoes,510
Vibram KSO Evo Fitness Shoes - Women's,Women's Cross-Training Shoes,198
HOKA ONE ONE Huaka Road-Running Shoes - Women's,Women's Road-Running Shoes,442
Montrail FluidFeel II Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,476
Merrell All Out Peak Trail-Running Shoes - Women's,Women's Trail-Running Shoes,481
Saucony Ride 7 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,481
Altra Provision 2 Road-Running Shoes - Women's,Women's Road-Running Shoes,521
Salomon X Scream 3D Road-Running Shoes - Women's,Women's Road-Running Shoes,481
Brooks Adrenaline ASR 11 GTX Trail-Running Shoes - Women's,Women's Trail-Running Shoes,561
Altra Intuition 2 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,459
Brooks PureGrit 3 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,459
HOKA ONE ONE Stinson ATR Trail-Running Shoes - Women's - 2015,Women's Trail-Running Shoes,527
Salomon Sense Mantra 2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,28
ASICS GEL-Foundation 8 Road-Running Shoes - Women's,Women's Road-Running Shoes,28
The North Face Ultra Cardiac Trail-Running Shoes - Women's,Women's Trail-Running Shoes,436
ASICS GEL-Noosa Tri 10 Road-Running Shoes - Women's,Women's Road-Running Shoes,470
Altra Provisioness 1.5 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,532
Mizuno Wave Prophecy 4 Road-Running Shoes - Women's,Women's Road-Running Shoes,578
Saucony Omni 13 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,527
adidas Duramo Cross X GTX Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,311
New Balance WT1210v2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,493
ASICS GEL-Cumulus 17 Road-Running Shoes - Women's,Women's Road-Running Shoes,535
New Balance WT980 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,459
Salomon X-Scream Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,572
La Sportiva Crossover 2.0 GTX Trail-Running Shoes - Women's,Women's Trail-Running Shoes,601
HOKA ONE ONE Kailua Tarmac Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,510
Inov8 Trailroc 245 Trail-Running Shoes - 2014,Men's Trail-Running Shoes,538
ASICS Gel-Kayano 22 Road-Running Shoes - Women's,Women's Road-Running Shoes,504
Brooks Glycerin 13 Road-Running Shoes - Women's,Women's Road-Running Shoes,263
Saucony Omni 13 Road-Running Shoes - Women's,Women's Road-Running Shoes,527
adidas Adistar Raven Boost GTX Trail-Running Shoes - Women's,Women's Trail-Running Shoes,623
Pearl Izumi EM Trail N 1 Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,240
Mizuno Wave Paradox 2 Road-Running Shoes - Women's,Women's Road-Running Shoes,532
Vasque Pendulum Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,510
La Sportiva Ultra Raptor Trail-Running Shoes - Women's,Women's Trail-Running Shoes,595
Pearl Izumi EM Road N3 Road-Running Shoes - Women's,Women's Road-Running Shoes,289
Saucony Omni 14 Road-Running Shoes - Women's,Women's Road-Running Shoes,527
adidas Supernova Sequence 8 Road-Running Shoes - Women's,Women's Road-Running Shoes,515
Saucony Ride 8 Road-Running Shoes - Women's,Women's Road-Running Shoes,481
ASICS GEL-Foundation 12 Road-Running Shoes - Women's,Women's Road-Running Shoes,581
New Balance W980v2 Fresh Foam Boracay Road-Running Shoes - Women's,Women's Road-Running Shoes,436
New Balance W890v4 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,362
ASICS 33-FA Road-Running Shoes - Women's,Women's Road-Running Shoes,425
Altra Intuition 3 Road-Running Shoes - Women's,Women's Road-Running Shoes,240
Saucony Kinvara 6 Road-Running Shoes - Women's,Women's Road-Running Shoes,368
ASICS GT-1000 4 Road-Running Shoes - Women's,Women's Road-Running Shoes,527
Merrell Bare Access Ultra Road-Running Shoes - Women's,Women's Trail-Running Shoes,396
New Balance WX007 Cross-Training Shoes - Women's - 2014,Women's Cross-Training Shoes,340
HOKA ONE ONE Kailua Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,263
New Balance WX997v2 Cross-Training Shoes - Women's - 2013,Women's Cross-Training Shoes,447
Salomon X-Tour Trail-Running Shoes - Women's -,Women's Trail-Running Shoes,538
Inov8 Trailroc 235 Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,510
Inov8 F-lite 230 Cross-Training Shoes - Men's - 2014,Men's Cross-Training Shoes,510
Inov8 Road-X Lite 155 Road-Running Shoes - Women's - 2014,Women's Cross-Training Shoes,340
Inov8 F-Lite 215 Fitness Shoes - Women's - 2014,Women's Cross-Training Shoes,425
Saucony Kinvara 5 Road-Running Shoes - Women's,Women's Road-Running Shoes,379
Salomon Sense Mantra 2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,28
Mizuno Wave Creation 16 Road-Running Shoes - Women's,Women's Road-Running Shoes,549
Altra Repetition Road-Running Shoes - Women's,Women's Road-Running Shoes,286
Pearl Izumi EM Road H3 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,238
Pearl Izumi EM Road M 2  Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,252
Mizuno Wave Paradox Road-Running Shoes - Women's,Women's Road-Running Shoes,487
The North Face Ultra Kilowatt Fitness Shoes - Women's,Women's Cross-Training Shoes,413
Nike Zoom Terra Kiger 2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,204
Nike Zoom Wildhorse 2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,204
Brooks Transcend 2 Road-Running Shoes - Women's,Women's Road-Running Shoes,280
Mizuno Wave Kazan Trail-Running Shoes - Women's,Women's Trail-Running Shoes,453
ASICS 33-M Road-Running Shoes - Women's,Women's Road-Running Shoes,504
Mizuno Wave Kazan Trail-Running Shoes - Women's,Women's Trail-Running Shoes,453
Pearl Izumi EM Trail M2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,246
Pearl Izumi W EM Trail N2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,238
Saucony Breakthru Road-Running Shoes - Women's,Women's Road-Running Shoes,206
Saucony Hurricane Road-Running Shoes - Women's,Women's Road-Running Shoes,266
La Sportiva Mutant Trail-Running Shoes - Women's,Women's Trail-Running Shoes,657
Montrail Bajada II Trail-Running Shoes - Women's,Women's Trail-Running Shoes,272
Montrail Fluidflex ST Trail-Running Shoes - Women's,Women's Trail-Running Shoes,198
Pearl Izumi EM Trail N2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,510
Pearl Izumi EM Trail M2 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,515
Mizuno Wave Enigma 5 Road-Running Shoes - Women's,Women's Road-Running Shoes,498
adidas Supernova Glide 7 Road-Running Shoes - Women's,Women's Road-Running Shoes,498
Under Armour Speedform Fortis Pixel Road-Running Shoes - Women's,Women's Road-Running Shoes,382
Under Armour Speedform Fortis Night Road-Running Shoes - Women's,Women's Road-Running Shoes,382
Vasque Pendulum Trail-Running Shoes - Women's,Women's Trail-Running Shoes,510
ICEBUG Pytho2-L BUGrip Trail Running Shoes - Women's - 2014,Women's Trail-Running Shoes,28
Altra Lone Peak 2.0 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,294
ICEBUG Kayi L Bugrip Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,269
Inov8 F-lite 195 (P) Black/Teal/Purple - Women's - 2014,Women's Cross-Training Shoes,453
HOKA ONE ONE Stinson Lite Road-Running Shoes - Women's,Women's Road-Running Shoes,28
Lowa S-Curve Mesh Trail-Running Shoes - Women's - 2013,Women's Trail-Running Shoes,601
Salomon Sense Pro Trail-Running Shoes - Women's,Women's Trail-Running Shoes,498
Saucony Echelon 4 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,255
Inov8 F-lite 240 Shoes - Women's - 2014,Women's Cross-Training Shoes,481
Inov8 Road-X 238 Road-Running Shoes - Women's - 2014,Women's Cross-Training Shoes,510
New Balance W1080v4 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,430
New Balance W980 Fresh Foam Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,412
Topo Athletic Oterro Cross-Training Shoes - Women's,Women's Cross-Training Shoes,204
Pacific Trail Cinder Trail-Running Shoes - Women's -,Women's Trail-Running Shoes,907
ASICS Gel-Noosa Tri 8 Road-Running Shoes - Women's - 2013,Women's Road-Running Shoes,459
ASICS GEL Preleus Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,481
Pearl Izumi EM Tri N 1 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,206
Inov8 Race Ultra 290 Trail-Running Shoes - Women's,Women's Trail-Running Shoes,566
Mizuno Wave Hayate Trail-Running Shoes - Women's,Women's Trail-Running Shoes,408
HOKA ONE ONE Mafate Speed Trail-Running Shoes - Women's,Women's Trail-Running Shoes,544
New Balance W780v4 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,473
The North Face Ultra Kilowatt Fitness Shoes - Women's - 2015,Women's Cross-Training Shoes,413
Mizuno Wave Paradox Road-Running Shoes - Women's,Women's Road-Running Shoes,487
Pearl Izumi EM Road N 0 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,153
Hi-Tec R157 Road-Running Shoes - Women's - 2014/2015,Women's Road-Running Shoes,481
Altra Superior 1.5 Trail-Running Shoes - Women's - 2014,Women's Trail-Running Shoes,498
New Balance W3190v1 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,391
New Balance WX867 Cross-Training Shoes - Women's - 2013,Women's Cross-Training Shoes,402
Inov8 F-Lite 195 Cross-Training Shoes - Women's,Women's Cross-Training Shoes,396
New Balance W1400v2 Road-Running Shoes - Women's - 2013,Women's Road-Running Shoes,306
New Balance W1540v1 Road-Running Shoes - Women's - 2012,Women's Road-Running Shoes,680
New Balance WX711 Cross-Training Shoes - Women's - 2014,Women's Cross-Training Shoes,374
ICEBUG Aurora L Bugrip Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,229
Saucony Stabil CS3 Road-Running Shoes - Women's - 2014,Women's Road-Running Shoes,289
The North Face Ultra TR II Trail-Running Shoes - Women's - 2015,Women's Trail-Running Shoes,374
